Row,Y1961,Y1962,Y1963,Y1964,Y1965,Y1966,Y1967,Y1968,Y1969,Y1970,Y1971,Y1972,Y1973,Y1974,Y1975,Y1976,Y1977,Y1978,Y1979,Y1980,Y1981,Y1982,Y1983,Y1984,Y1985,Y1986,Y1987,Y1988,Y1989,Y1990,Y1991,Y1992,Y1993,Y1994,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017
"France",46266981,46907042,47560826,48184418,48746652,49232539,49651083,50024582,50387448,50763920,51162568,51573265,51979527,52356796,52688576,52969317,53208554,53423112,53637069,53868009,54121013,54391471,54675371,54965164,55254848,55545273,55837627,56126325,56404304,56666849,56913587,57147213,57370381,57587131,57801892,58012058,58220659,58444246,58704381,59015096,59384132,59803441,60251588,60697981,61120127,61508926,61869227,62209207,62542900,62879530,63222227,63564221,63893525,64193550,64453200,64667596,64842509
"French Guiana",33121,34377,35765,37287,38892,40623,42443,44310,46153,47930,49629,51269,52880,54520,56223,57995,59872,61931,64281,66977,70029,73420,77233,81562,86439,91939,97978,104226,110263,115784,120678,125078,129151,133176,137400,141793,146328,151252,156802,163165,170454,178543,187024,195314,202971,209890,216185,221996,227540,233002,238384,243666,249054,254773,260999,267821,275191
"French Polynesia",80706,83655,86847,90139,93438,96716,99995,103342,106820,110495,114382,118440,122643,126924,131233,135549,139891,144277,148741,153301,157953,162685,167451,172249,177027,181817,186584,191266,195726,199905,203726,207245,210642,214197,218071,222322,226866,231570,236221,240686,244931,248972,252703,255992,258780,261010,262721,264061,265254,266455,267698,268998,270328,271705,273124,274575,276102
"Gabon",505799,511287,517580,524895,533361,543112,554059,565766,577646,589314,600613,611704,622920,634742,647536,661402,676255,692077,708788,726328,744696,763930,784061,805115,827108,850048,873867,898469,923711,949488,975783,1002579,1029778,1057255,1084946,1112955,1141338,1170061,1199052,1228360,1258003,1288315,1319953,1353795,1390549,1430152,1472575,1518540,1568928,1624140,1684635,1749682,1817071,1883800,1947686,2007873,2064823
"Gambia",372445,379894,387641,396011,405259,415478,426629,438603,451228,464410,478116,492426,507432,523251,539979,557805,576757,596536,616768,637246,657579,678113,700199,725694,755787,791147,831023,873444,915635,955593,992673,1027475,1060862,1094212,1128575,1164091,1200526,1238125,1277133,1317703,1360074,1404261,1449925,1496527,1543741,1591445,1639848,1689285,1740279,1793196,1848147,1905013,1963712,2024042,2085860,2149136,2213889
"Georgia",2930697.53947142,2976920.74217811,3021760.90978679,3064347.14304408,3104101.34584545,3140686.2741147,3174347.37768244,3205827.35667056,3236216.71269406,3266346.78503032,3296493.25304853,3326552.71338947,3356527.93012782,3386309.35152365,3415847.93884734,3445169.84968357,3474448.66792155,3503944.10871382,3533977.00697136,3564753.10423256,3596097.64356191,3627821.7510181,3660052.08863745,3692953.13908768,3726451.13528337,3760731.51292657,3795191.98688856,3828009.68363341,3856794.54150311,3879834.74883025,3896554.58256952,5303929,5208957,5097128,4976260,4846634,4709607,4575398,4456647,4362187,4296979,4258571,4238929,4225816,4210168,4189720,4166867,4142655,4119494,4099099,4081017,4064106,4048701,4035311,4024183,4015450,4008716
"Germany",73928082,74489454,75080748,75677307,76258032,76819577,77357255,77847179,78260755,78578385,78789939,78901818,78932455,78909807,78856039,78781733,78687323,78573586,78438164,78283100,78107857,77926011,77770213,77682295,77691595,77806147,78015731,78307525,78660303,79053984,79490835,79963159,80428556,80832937,81138659,81323664,81399251,81402673,81389927,81400882,81453885,81535122,81614380,81646474,81602741,81472226,81277830,81065752,80899961,80827002,80855632,80972628,81174367,81450378,81787411,82193768,82658409
"Ghana",6848295,7071971,7300116,7524472,7739473,7941412,8132803,8321770,8520015,8735495,8973244,9229631,9493556,9749104,9985946,10199165,10395452,10590261,10805314,11056116,11348289,11676823,12033575,12405660,12783613,13164837,13552021,13947042,14353410,14773277,15207367,15653336,16106765,16561674,17014057,17462496,17908985,18357156,18812359,19278856,19756928,20246381,20750299,21272323,21814642,22379055,22963946,23563825,24170940,24779619,25387712,25996450,26607645,27224473,27849205,28481945,29121465
"Gibraltar",23813,24313,24889,25479,26073,26633,27173,27685,28166,28606,29006,29358,29650,29886,30067,30180,30234,30232,30169,30065,29902,29691,29482,29283,29154,29094,29115,29159,29187,29147,29022,28840,28675,28602,28692,28971,29408,29947,30529,31077,31602,32102,32555,32928,33219,33417,33517,33559,33565,33585,33612,33646,33692,33725,33736,33737,33728
"Greece",8314005,8350885,8385449,8419296,8453821,8489863,8528030,8569141,8614036,8663571,8716873,8774514,8840315,8919244,9014085,9127049,9254978,9388728,9515746,9627002,9719841,9796829,9860739,9916482,9968238,10015119,10057297,10101352,10155723,10225992,10315107,10420236,10533815,10644949,10745503,10832141,10906257,10970121,11027900,11082104,11134457,11182305,11218884,11234992,11224791,11185228,11120358,11040309,10959272,10887637,10829079,10781125,10740500,10701456,10659750,10615185,10569450
"Greenland",32471,33730,35043,36445,37964,39610,41361,43097,44699,46074,47186,48077,48738,49234,49586,49780,49844,49860,49946,50179,50584,51157,51829,52534,53190,53797,54373,54878,55295,55604,55789,55861,55848,55815,55811,55837,55881,55948,56046,56175,56327,56518,56708,56861,56951,56971,56927,56841,56728,56638,56552,56470,56414,56381,56377,56412,56481
"Grenada",91327,92484,93413,94123,94636,94934,95020,94927,94728,94475,94221,93983,93669,93191,92494,91475,90227,89101,88600,89032,90607,93122,96019,98477,99946,100191,99436,98120,96924,96331,96460,97165,98230,99352,100288,101001,101567,102021,102432,102833,103249,103634,104005,104347,104661,104933,105190,105456,105789,106233,106796,107446,108170,108902,109599,110261,110874
"Guadeloupe",281310,286526,291109,295509,300056,304854,309766,314497,318622,321883,324180,325635,326565,327422,328493,330009,331908,333913,335593,336685,336941,336609,336670,338431,342730,350067,359909,370906,381144,389249,394619,397697,399379,401071,403738,407783,412737,417622,421041,422051,420238,416136,410860,406063,402904,401813,402395,403965,405448,406071,405640,404448,402829,401314,400255,399763,399672
"Guam",68072,69604,71286,73051,74830,76607,78404,80217,82040,83877,85726,87587,89464,91377,93352,95385,97477,99630,101844,104133,106485,108906,111402,113961,116572,119232,121919,124673,127522,130482,133558,136692,139818,142802,145561,148060,150303,152277,153953,155329,156401,157176,157717,158101,158402,158648,158847,159036,159226,159444,159692,159996,160407,161016,161853,162951,164281
"Guatemala",4336143,4464249,4595510,4730540,4869716,5013153,5160609,5311615,5465512,5621792,5780480,5941567,6104530,6268707,6433728,6599214,6765516,6933906,7106145,7283459,7466488,7654819,7847472,8042897,8240060,8438604,8639108,8842575,9050465,9263813,9483270,9708544,9938692,10172297,10408489,10646674,10887634,11133501,11387203,11650743,11924946,12208848,12500478,12796925,13096028,13397021,13700327,14006428,14316263,14630417,14948801,15270771,15595816,15923236,16252429,16583076,16914970
"Guinea-Bissau",622761,628883,635011,641812,649790,658994,669237,680432,692407,704939,718364,732523,746173,757674,765989,770421,771737,772142,774726,781677,793806,810405,830207,851276,872163,892522,912754,933045,953790,975261,997522,1020350,1043423,1066346,1088854,1110833,1132510,1154371,1177131,1201301,1227106,1254453,1283305,1313492,1344930,1377581,1411543,1446936,1483921,1522599,1562989,1604979,1648255,1692437,1737202,1782438,1828145
"Guinea",3552065,3611429,3672556,3735916,3801705,3870203,3941053,4013055,4084600,4154605,4223051,4290534,4357357,4424030,4491248,4559242,4628877,4702376,4782495,4871435,4969592,5077082,5195445,5326362,5470702,5629418,5801326,5982486,6167475,6352283,6534939,6716038,6897166,7081116,7269625,7463782,7662075,7860781,8054743,8240730,8417081,8586074,8753093,8925743,9109581,9307425,9518162,9738792,9964469,10192176,10420472,10652031,10892817,11150982,11432088,11738429,12067519
"Guyana",589274,606285,622575,637845,651868,664521,675871,686146,695745,704934,713684,721948,729916,737847,745841,754101,762424,770125,776254,780153,781732,781246,778948,775219,770435,764446,757448,750639,745585,743309,744474,748602,754144,758896,761291,760795,757970,753778,749674,746715,745206,744789,745143,745737,746163,746343,746474,746817,747718,749436,752028,755399,759285,763380,767432,771368,775222
"Haiti",3941944,4019173,4097755,4177637,4258732,4341318,4425303,4509813,4593669,4676230,4757182,4837332,4918625,5003710,5094577,5191632,5294619,5404019,5520187,5643173,5773366,5910227,6051622,6194687,6337273,6478541,6618744,6758223,6897755,7037917,7178607,7319493,7460689,7602320,7744503,7887304,8030726,8174680,8319057,8463806,8608819,8754150,8900104,9047077,9195288,9344785,9495328,9646580,9798046,9949322,10100320,10250930,10400675,10549009,10695542,10839970,10982366
"Holy See",903,898,892,879,854,814,766,712,669,644,642,657,686,708,728,737,737,730,730,724,725,729,731,740,746,750,759,764,765,768,774,779,778,778,780,778,782,781,781,785,788,792,798,797,798,800,796,794,795,794,796,804,801,800,803,801,793
"Honduras",2096409,2155647,2216704,2280048,2346015,2414803,2486415,2560727,2637513,2716654,2798123,2882113,2968989,3059239,3153253,3251145,3352825,3458095,3566654,3678279,3792919,3910640,4031325,4154860,4281161,4410269,4542214,4677024,4814702,4955303,5098591,5244678,5394412,5548960,5709014,5874809,6045699,6220406,6397151,6574509,6751912,6929265,7106319,7282953,7458985,7634298,7808518,7980955,8150775,8317470,8480671,8640691,8798521,8955589,9112916,9270795,9429013
"Hungary",10030480,10062505,10096968,10132967,10169799,10208227,10248704,10289766,10329354,10366105,10398169,10426086,10453655,10486183,10526780,10577951,10636562,10693323,10735502,10754286,10746481,10715847,10669206,10616744,10566323,10519291,10474548,10434543,10401614,10377137,10363049,10358619,10359066,10357591,10349302,10332453,10308480,10279602,10249416,10220507,10193449,10167283,10141342,10114480,10085937,10055653,10024149,9991867,9959439,9927370,9895680,9864358,9833923,9804991,9777923,9752975,9729823
